Date,City,Type,Low Price,High Price,Package,Grade,Variety,Color,Origin,Package_L,Avg Price
2016-10-08,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,5,1268.6039999999998,150.0
2016-10-08,COLUMBIA,,160.0,160.0,36 inch bins,0,4,0,6,1268.6039999999998,160.0
2016-10-08,COLUMBIA,,140.0,150.0,36 inch bins,0,4,0,6,1268.6039999999998,145.0
2016-10-08,COLUMBIA,,140.0,140.0,36 inch bins,0,4,0,6,1268.6039999999998,140.0
2016-10-08,COLUMBIA,,200.0,200.0,36 inch bins,0,4,0,9,1268.6039999999998,200.0
2016-10-08,COLUMBIA,,165.0,165.0,36 inch bins,0,4,0,9,1268.6039999999998,165.0
2016-10-08,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2016-10-08,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2016-10-08,COLUMBIA,,125.0,125.0,36 inch bins,0,4,0,9,1268.6039999999998,125.0
2016-10-08,COLUMBIA,,140.0,140.0,36 inch bins,0,4,0,8,1268.6039999999998,140.0
2016-10-08,COLUMBIA,,140.0,140.0,36 inch bins,0,4,0,8,1268.6039999999998,140.0
2016-10-15,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,5,1268.6039999999998,150.0
2016-10-15,COLUMBIA,,160.0,160.0,36 inch bins,0,4,0,6,1268.6039999999998,160.0
2016-10-15,COLUMBIA,,140.0,150.0,36 inch bins,0,4,0,6,1268.6039999999998,145.0
2016-10-15,COLUMBIA,,140.0,140.0,36 inch bins,0,4,0,6,1268.6039999999998,140.0
2016-10-15,COLUMBIA,,200.0,200.0,36 inch bins,0,4,0,9,1268.6039999999998,200.0
2016-10-15,COLUMBIA,,165.0,190.0,36 inch bins,0,4,0,9,1268.6039999999998,177.5
2016-10-15,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2016-10-15,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2016-10-15,COLUMBIA,,125.0,125.0,36 inch bins,0,4,0,9,1268.6039999999998,125.0
2016-10-15,COLUMBIA,,140.0,140.0,36 inch bins,0,4,0,8,1268.6039999999998,140.0
2016-10-15,COLUMBIA,,140.0,140.0,36 inch bins,0,4,0,8,1268.6039999999998,140.0
2016-10-22,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,5,1268.6039999999998,150.0
2016-10-22,COLUMBIA,,160.0,160.0,36 inch bins,0,4,0,6,1268.6039999999998,160.0
2016-10-22,COLUMBIA,,140.0,150.0,36 inch bins,0,4,0,6,1268.6039999999998,145.0
2016-10-22,COLUMBIA,,140.0,140.0,36 inch bins,0,4,0,6,1268.6039999999998,140.0
2016-10-22,COLUMBIA,,200.0,200.0,36 inch bins,0,4,0,9,1268.6039999999998,200.0
2016-10-22,COLUMBIA,,190.0,190.0,36 inch bins,0,4,0,9,1268.6039999999998,190.0
2016-10-22,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2016-10-22,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2016-10-22,COLUMBIA,,125.0,125.0,36 inch bins,0,4,0,9,1268.6039999999998,125.0
2016-10-22,COLUMBIA,,140.0,140.0,36 inch bins,0,4,0,8,1268.6039999999998,140.0
2016-10-22,COLUMBIA,,140.0,140.0,36 inch bins,0,4,0,8,1268.6039999999998,140.0
2016-10-29,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,5,1268.6039999999998,150.0
2016-10-29,COLUMBIA,,160.0,160.0,36 inch bins,0,4,0,6,1268.6039999999998,160.0
2016-10-29,COLUMBIA,,140.0,150.0,36 inch bins,0,4,0,6,1268.6039999999998,145.0
2016-10-29,COLUMBIA,,140.0,140.0,36 inch bins,0,4,0,6,1268.6039999999998,140.0
2016-10-29,COLUMBIA,,200.0,200.0,36 inch bins,0,4,0,9,1268.6039999999998,200.0
2016-10-29,COLUMBIA,,190.0,190.0,36 inch bins,0,4,0,9,1268.6039999999998,190.0
2016-10-29,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2016-10-29,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2016-10-29,COLUMBIA,,125.0,125.0,36 inch bins,0,4,0,9,1268.6039999999998,125.0
2016-10-29,COLUMBIA,,140.0,140.0,36 inch bins,0,4,0,8,1268.6039999999998,140.0
2016-10-29,COLUMBIA,,140.0,140.0,36 inch bins,0,4,0,8,1268.6039999999998,140.0
2017-09-16,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2017-09-16,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2017-09-16,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2017-09-16,COLUMBIA,,160.0,160.0,36 inch bins,0,4,0,8,1268.6039999999998,160.0
2017-09-16,COLUMBIA,,150.0,160.0,36 inch bins,0,4,0,8,1268.6039999999998,155.0
2017-09-16,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,8,1268.6039999999998,150.0
2017-09-16,COLUMBIA,,130.0,130.0,36 inch bins,0,4,0,8,1268.6039999999998,130.0
2017-09-23,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,3,1268.6039999999998,150.0
2017-09-23,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2017-09-23,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2017-09-23,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2017-09-23,COLUMBIA,,160.0,160.0,36 inch bins,0,4,0,8,1268.6039999999998,160.0
2017-09-23,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,8,1268.6039999999998,150.0
2017-09-23,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,8,1268.6039999999998,150.0
2017-09-23,COLUMBIA,,130.0,130.0,36 inch bins,0,4,0,8,1268.6039999999998,130.0
2017-09-30,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,3,1268.6039999999998,150.0
2017-09-30,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2017-09-30,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2017-09-30,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,9,1268.6039999999998,150.0
2017-09-30,COLUMBIA,,160.0,160.0,36 inch bins,0,4,0,8,1268.6039999999998,160.0
2017-09-30,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,8,1268.6039999999998,150.0
2017-09-30,COLUMBIA,,150.0,150.0,36 inch bins,0,4,0,8,1268.6039999999998,150.0
2017-09-30,COLUMBIA,,130.0,130.0,36 inch bins,0,4,0,8,1268.6039999999998,130.0
2017-09-02,COLUMBIA,,200.0,200.0,24 inch bins,0,5,3,9,845.7359999999999,200.0
2017-09-09,COLUMBIA,,200.0,200.0,24 inch bins,0,5,3,9,845.7359999999999,200.0
2017-09-16,COLUMBIA,,200.0,200.0,24 inch bins,0,5,3,9,845.7359999999999,200.0
2017-09-16,COLUMBIA,,200.0,200.0,24 inch bins,0,5,3,8,845.7359999999999,200.0
2017-09-23,COLUMBIA,,200.0,200.0,24 inch bins,0,5,3,9,845.7359999999999,200.0
2017-09-23,COLUMBIA,,200.0,200.0,24 inch bins,0,5,3,8,845.7359999999999,200.0
2017-09-30,COLUMBIA,,200.0,200.0,24 inch bins,0,5,3,9,845.7359999999999,200.0
2017-09-30,COLUMBIA,,200.0,200.0,24 inch bins,0,5,3,8,845.7359999999999,200.0
2016-09-24,COLUMBIA,,170.0,170.0,24 inch bins,0,2,1,6,845.7359999999999,170.0
2016-10-01,COLUMBIA,,170.0,170.0,24 inch bins,0,2,1,6,845.7359999999999,170.0
2016-10-01,COLUMBIA,,175.0,175.0,24 inch bins,0,2,1,9,845.7359999999999,175.0
2016-10-08,COLUMBIA,,170.0,170.0,24 inch bins,0,2,1,6,845.7359999999999,170.0
2016-10-08,COLUMBIA,,175.0,175.0,24 inch bins,0,2,1,9,845.7359999999999,175.0
2016-10-15,COLUMBIA,,170.0,170.0,24 inch bins,0,2,1,6,845.7359999999999,170.0
2016-10-15,COLUMBIA,,175.0,175.0,24 inch bins,0,2,1,9,845.7359999999999,175.0
2016-10-22,COLUMBIA,,170.0,170.0,24 inch bins,0,2,1,6,845.7359999999999,170.0
2016-10-22,COLUMBIA,,175.0,175.0,24 inch bins,0,2,1,9,845.7359999999999,175.0
2016-10-29,COLUMBIA,,170.0,170.0,24 inch bins,0,2,1,6,845.7359999999999,170.0
2016-10-29,COLUMBIA,,175.0,175.0,24 inch bins,0,2,1,9,845.7359999999999,175.0
2017-09-02,COLUMBIA,,160.0,160.0,24 inch bins,0,2,1,9,845.7359999999999,160.0
2017-09-09,COLUMBIA,,160.0,160.0,24 inch bins,0,2,1,9,845.7359999999999,160.0
2017-09-16,COLUMBIA,,160.0,175.0,24 inch bins,0,2,1,9,845.7359999999999,167.5
2017-09-23,COLUMBIA,,175.0,175.0,24 inch bins,0,2,1,9,845.7359999999999,175.0
2017-09-30,COLUMBIA,,175.0,175.0,24 inch bins,0,2,1,9,845.7359999999999,175.0
2016-09-24,COLUMBIA,,170.0,170.0,24 inch bins,0,3,1,6,845.7359999999999,170.0
2016-10-01,COLUMBIA,,170.0,170.0,24 inch bins,0,3,1,6,845.7359999999999,170.0
2016-10-01,COLUMBIA,,175.0,175.0,24 inch bins,0,3,1,9,845.7359999999999,175.0
2016-10-08,COLUMBIA,,170.0,170.0,24 inch bins,0,3,1,6,845.7359999999999,170.0
2016-10-08,COLUMBIA,,175.0,175.0,24 inch bins,0,3,1,9,845.7359999999999,175.0
2016-10-15,COLUMBIA,,170.0,170.0,24 inch bins,0,3,1,6,845.7359999999999,170.0
2016-10-15,COLUMBIA,,175.0,175.0,24 inch bins,0,3,1,9,845.7359999999999,175.0
2016-10-22,COLUMBIA,,170.0,170.0,24 inch bins,0,3,1,6,845.7359999999999,170.0
2016-10-22,COLUMBIA,,175.0,175.0,24 inch bins,0,3,1,9,845.7359999999999,175.0
2016-10-29,COLUMBIA,,170.0,170.0,24 inch bins,0,3,1,6,845.7359999999999,170.0
2016-10-29,COLUMBIA,,175.0,175.0,24 inch bins,0,3,1,9,845.7359999999999,175.0
2017-09-30,COLUMBIA,,20.0,20.0,1 1/9 bushel cartons,0,10,1,5,35.239,20.0
2016-09-24,COLUMBIA,,250.0,250.0,24 inch bins,0,10,0,6,845.7359999999999,250.0
2016-09-24,COLUMBIA,,200.0,200.0,24 inch bins,0,10,0,8,845.7359999999999,200.0
2016-10-01,COLUMBIA,,250.0,250.0,24 inch bins,0,10,0,6,845.7359999999999,250.0
2016-10-01,COLUMBIA,,225.0,225.0,24 inch bins,0,10,3,9,845.7359999999999,225.0
2016-10-01,COLUMBIA,,185.0,185.0,24 inch bins,0,10,0,9,845.7359999999999,185.0
2016-10-01,COLUMBIA,,250.0,250.0,24 inch bins,0,10,0,9,845.7359999999999,250.0
2016-10-01,COLUMBIA,,200.0,200.0,24 inch bins,0,10,0,8,845.7359999999999,200.0
2016-10-08,COLUMBIA,,250.0,250.0,24 inch bins,0,10,0,6,845.7359999999999,250.0
2016-10-08,COLUMBIA,,225.0,225.0,24 inch bins,0,10,3,9,845.7359999999999,225.0
2016-10-08,COLUMBIA,,185.0,185.0,24 inch bins,0,10,0,9,845.7359999999999,185.0
2016-10-08,COLUMBIA,,250.0,250.0,24 inch bins,0,10,0,9,845.7359999999999,250.0
2016-10-08,COLUMBIA,,200.0,200.0,24 inch bins,0,10,0,8,845.7359999999999,200.0
2016-10-15,COLUMBIA,,250.0,250.0,24 inch bins,0,10,0,6,845.7359999999999,250.0
2016-10-15,COLUMBIA,,185.0,185.0,24 inch bins,0,10,0,9,845.7359999999999,185.0
2016-10-15,COLUMBIA,,225.0,225.0,24 inch bins,0,10,3,9,845.7359999999999,225.0
2016-10-15,COLUMBIA,,250.0,250.0,24 inch bins,0,10,0,9,845.7359999999999,250.0
2016-10-15,COLUMBIA,,200.0,200.0,24 inch bins,0,10,0,8,845.7359999999999,200.0
2016-10-22,COLUMBIA,,250.0,250.0,24 inch bins,0,10,0,6,845.7359999999999,250.0
2016-10-22,COLUMBIA,,225.0,225.0,24 inch bins,0,10,3,9,845.7359999999999,225.0
2016-10-22,COLUMBIA,,185.0,185.0,24 inch bins,0,10,0,9,845.7359999999999,185.0
2016-10-22,COLUMBIA,,250.0,250.0,24 inch bins,0,10,0,9,845.7359999999999,250.0
2016-10-22,COLUMBIA,,200.0,200.0,24 inch bins,0,10,0,8,845.7359999999999,200.0
2016-10-29,COLUMBIA,,250.0,250.0,24 inch bins,0,10,0,6,845.7359999999999,250.0
2016-10-29,COLUMBIA,,185.0,185.0,24 inch bins,0,10,0,9,845.7359999999999,185.0
2016-10-29,COLUMBIA,,225.0,225.0,24 inch bins,0,10,3,9,845.7359999999999,225.0
2016-10-29,COLUMBIA,,250.0,250.0,24 inch bins,0,10,0,9,845.7359999999999,250.0
2016-10-29,COLUMBIA,,200.0,200.0,24 inch bins,0,10,0,8,845.7359999999999,200.0
2017-09-02,COLUMBIA,,200.0,200.0,24 inch bins,0,10,1,9,845.7359999999999,200.0
2017-09-09,COLUMBIA,,200.0,200.0,24 inch bins,0,10,1,9,845.7359999999999,200.0
2017-09-16,COLUMBIA,,200.0,200.0,24 inch bins,0,10,1,9,845.7359999999999,200.0
2017-09-16,COLUMBIA,,200.0,200.0,24 inch bins,0,10,1,8,845.7359999999999,200.0
2017-09-23,COLUMBIA,,200.0,200.0,24 inch bins,0,10,1,9,845.7359999999999,200.0
2017-09-23,COLUMBIA,,200.0,200.0,24 inch bins,0,10,1,8,845.7359999999999,200.0
2017-09-30,COLUMBIA,,200.0,200.0,24 inch bins,0,10,1,9,845.7359999999999,200.0
2017-09-30,COLUMBIA,,200.0,200.0,24 inch bins,0,10,1,8,845.7359999999999,200.0
2016-10-01,COLUMBIA,,200.0,200.0,36 inch bins,0,10,0,9,1268.6039999999998,200.0
2016-10-08,COLUMBIA,,200.0,200.0,36 inch bins,0,10,0,9,1268.6039999999998,200.0
2016-10-15,COLUMBIA,,200.0,200.0,36 inch bins,0,10,0,9,1268.6039999999998,200.0
2016-10-22,COLUMBIA,,200.0,200.0,36 inch bins,0,10,0,9,1268.6039999999998,200.0
2016-10-29,COLUMBIA,,200.0,200.0,36 inch bins,0,10,0,9,1268.6039999999998,200.0
2016-09-24,COLUMBIA,,200.0,200.0,24 inch bins,0,1,1,6,845.7359999999999,200.0
2016-10-01,COLUMBIA,,200.0,200.0,24 inch bins,0,1,1,6,845.7359999999999,200.0
2016-10-01,COLUMBIA,,200.0,200.0,24 inch bins,0,1,1,9,845.7359999999999,200.0
2016-10-08,COLUMBIA,,200.0,200.0,24 inch bins,0,1,1,6,845.7359999999999,200.0
2016-10-08,COLUMBIA,,200.0,200.0,24 inch bins,0,1,1,9,845.7359999999999,200.0
2016-10-15,COLUMBIA,,200.0,200.0,24 inch bins,0,1,1,6,845.7359999999999,200.0
2016-10-15,COLUMBIA,,200.0,200.0,24 inch bins,0,1,1,9,845.7359999999999,200.0
2016-10-22,COLUMBIA,,200.0,200.0,24 inch bins,0,1,1,6,845.7359999999999,200.0
2016-10-22,COLUMBIA,,200.0,200.0,24 inch bins,0,1,1,9,845.7359999999999,200.0
2016-10-29,COLUMBIA,,200.0,200.0,24 inch bins,0,1,1,6,845.7359999999999,200.0
2016-10-29,COLUMBIA,,200.0,200.0,24 inch bins,0,1,1,9,845.7359999999999,200.0
2016-09-24,COLUMBIA,,170.0,170.0,24 inch bins,0,6,1,6,845.7359999999999,170.0
2016-10-01,COLUMBIA,,170.0,170.0,24 inch bins,0,6,1,6,845.7359999999999,170.0
2016-10-01,COLUMBIA,,125.0,125.0,24 inch bins,0,6,1,9,845.7359999999999,125.0
2016-10-08,COLUMBIA,,170.0,170.0,24 inch bins,0,6,1,6,845.7359999999999,170.0
2016-10-08,COLUMBIA,,125.0,125.0,24 inch bins,0,6,1,9,845.7359999999999,125.0
2016-10-15,COLUMBIA,,170.0,170.0,24 inch bins,0,6,1,6,845.7359999999999,170.0
2016-10-15,COLUMBIA,,125.0,125.0,24 inch bins,0,6,1,9,845.7359999999999,125.0
2016-10-22,COLUMBIA,,170.0,170.0,24 inch bins,0,6,1,6,845.7359999999999,170.0
2016-10-22,COLUMBIA,,125.0,125.0,24 inch bins,0,6,1,9,845.7359999999999,125.0
2016-10-29,COLUMBIA,,170.0,170.0,24 inch bins,0,6,1,6,845.7359999999999,170.0
2016-10-29,COLUMBIA,,125.0,125.0,24 inch bins,0,6,1,9,845.7359999999999,125.0
2016-09-24,COLUMBIA,,200.0,200.0,24 inch bins,0,8,1,6,845.7359999999999,200.0
2016-10-01,COLUMBIA,,200.0,200.0,24 inch bins,0,8,1,6,845.7359999999999,200.0
2016-10-08,COLUMBIA,,200.0,200.0,24 inch bins,0,8,1,6,845.7359999999999,200.0
2016-10-15,COLUMBIA,,200.0,200.0,24 inch bins,0,8,1,6,845.7359999999999,200.0
2016-10-22,COLUMBIA,,200.0,200.0,24 inch bins,0,8,1,6,845.7359999999999,200.0
2016-10-29,COLUMBIA,,200.0,200.0,24 inch bins,0,8,1,6,845.7359999999999,200.0
2017-09-16,COLUMBIA,,200.0,200.0,24 inch bins,0,8,1,9,845.7359999999999,200.0
2017-09-16,COLUMBIA,,200.0,200.0,24 inch bins,0,8,1,8,845.7359999999999,200.0
2017-09-23,COLUMBIA,,200.0,200.0,24 inch bins,0,8,1,9,845.7359999999999,200.0
2017-09-23,COLUMBIA,,200.0,200.0,24 inch bins,0,8,1,8,845.7359999999999,200.0
2017-09-30,COLUMBIA,,200.0,200.0,24 inch bins,0,8,1,9,845.7359999999999,200.0
2017-09-30,COLUMBIA,,200.0,200.0,24 inch bins,0,8,1,8,845.7359999999999,200.0
2016-09-24,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,0,5,35.239,18.0
2016-09-24,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,0,9,35.239,18.0
2016-09-24,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,3,9,35.239,18.0
2016-10-01,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,0,5,35.239,18.0
2016-10-01,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,0,9,35.239,18.0
2016-10-01,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,3,9,35.239,18.0
2016-10-08,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,0,5,35.239,18.0
2016-10-08,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,0,9,35.239,18.0
2016-10-08,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,3,9,35.239,18.0
2016-10-15,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,0,5,35.239,18.0
2016-10-15,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,0,9,35.239,18.0
2016-10-15,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,3,9,35.239,18.0
2016-10-22,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,0,5,35.239,18.0
2016-10-22,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,3,9,35.239,18.0
2016-10-22,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,0,9,35.239,18.0
2016-10-29,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,0,5,35.239,18.0
2016-10-29,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,0,9,35.239,18.0
2016-10-29,COLUMBIA,,18.0,18.0,1/2 bushel cartons,0,7,3,9,35.239,18.0
2017-09-02,COLUMBIA,,17.0,17.0,1/2 bushel cartons,0,7,3,9,35.239,17.0
2017-09-02,COLUMBIA,,17.0,17.0,1/2 bushel cartons,0,7,0,9,35.239,17.0
2017-09-02,COLUMBIA,,17.0,17.0,1/2 bushel cartons,0,7,2,9,35.239,17.0
2017-09-09,COLUMBIA,,17.0,17.0,1/2 bushel cartons,0,7,0,9,35.239,17.0
2017-09-09,COLUMBIA,,17.0,17.0,1/2 bushel cartons,0,7,2,9,35.239,17.0
2017-09-09,COLUMBIA,,17.0,17.0,1/2 bushel cartons,0,7,3,9,35.239,17.0
2017-09-16,COLUMBIA,,15.0,15.0,1/2 bushel cartons,0,7,3,9,35.239,15.0
2017-09-16,COLUMBIA,,15.0,15.0,1/2 bushel cartons,0,7,2,9,35.239,15.0
2017-09-16,COLUMBIA,,15.0,15.0,1/2 bushel cartons,0,7,0,9,35.239,15.0
2017-09-23,COLUMBIA,,15.0,15.0,1/2 bushel cartons,0,7,0,9,35.239,15.0
2017-09-23,COLUMBIA,,15.0,15.0,1/2 bushel cartons,0,7,3,9,35.239,15.0
2017-09-23,COLUMBIA,,15.0,15.0,1/2 bushel cartons,0,7,2,9,35.239,15.0
2017-09-30,COLUMBIA,,21.0,21.0,1/2 bushel cartons,0,7,0,5,35.239,21.0
2017-09-30,COLUMBIA,,15.0,15.0,1/2 bushel cartons,0,7,3,9,35.239,15.0
2017-09-30,COLUMBIA,,15.0,15.0,1/2 bushel cartons,0,7,2,9,35.239,15.0
2017-09-30,COLUMBIA,,15.0,15.0,1/2 bushel cartons,0,7,0,9,35.239,15.0
2017-09-16,COLUMBIA,,400.0,400.0,24 inch bins,0,7,3,9,845.7359999999999,400.0
2017-09-23,COLUMBIA,,400.0,400.0,24 inch bins,0,7,3,9,845.7359999999999,400.0
2017-09-30,COLUMBIA,,400.0,400.0,24 inch bins,0,7,3,9,845.7359999999999,400.0
2016-09-24,LOS ANGELES,,120.0,130.0,24 inch bins,0,4,0,0,845.7359999999999,125.0
2016-09-24,LOS ANGELES,,120.0,130.0,24 inch bins,0,4,0,0,845.7359999999999,125.0
2016-10-01,LOS ANGELES,,120.0,130.0,24 inch bins,0,4,0,0,845.7359999999999,125.0
2016-10-01,LOS ANGELES,,120.0,130.0,24 inch bins,0,4,0,0,845.7359999999999,125.0
2016-10-08,LOS ANGELES,,120.0,130.0,24 inch bins,0,4,0,0,845.7359999999999,125.0
2016-10-08,LOS ANGELES,,120.0,130.0,24 inch bins,0,4,0,0,845.7359999999999,125.0
2016-10-15,LOS ANGELES,,120.0,130.0,24 inch bins,0,4,0,0,845.7359999999999,125.0
2016-10-15,LOS ANGELES,,120.0,130.0,24 inch bins,0,4,0,0,845.7359999999999,125.0
2016-10-22,LOS ANGELES,,120.0,130.0,24 inch bins,0,4,0,0,845.7359999999999,125.0
2016-10-22,LOS ANGELES,,120.0,130.0,24 inch bins,0,4,0,0,845.7359999999999,125.0
2016-10-29,LOS ANGELES,,85.0,130.0,24 inch bins,0,4,0,0,845.7359999999999,107.5
2016-10-29,LOS ANGELES,,85.0,130.0,24 inch bins,0,4,0,0,845.7359999999999,107.5
2016-11-05,LOS ANGELES,,80.0,90.0,24 inch bins,0,4,0,0,845.7359999999999,85.0
2016-11-05,LOS ANGELES,,80.0,90.0,24 inch bins,0,4,0,0,845.7359999999999,85.0
2017-09-16,LOS ANGELES,,120.0,120.0,36 inch bins,0,4,0,0,1268.6039999999998,120.0
2017-09-23,LOS ANGELES,,120.0,120.0,36 inch bins,0,4,0,0,1268.6039999999998,120.0
2017-09-30,LOS ANGELES,,120.0,125.0,36 inch bins,0,4,0,0,1268.6039999999998,122.5
2017-09-30,LOS ANGELES,,160.0,180.0,36 inch bins,0,4,0,0,1268.6039999999998,170.0
2017-09-30,LOS ANGELES,,235.0,235.0,36 inch bins,0,4,0,0,1268.6039999999998,235.0
2017-09-30,LOS ANGELES,,275.0,375.0,36 inch bins,0,4,0,0,1268.6039999999998,325.0
2017-09-09,LOS ANGELES,,0.5,0.5,36 inch bins,0,5,3,0,1268.6039999999998,0.5
2017-09-16,LOS ANGELES,,0.5,0.5,36 inch bins,0,5,3,0,1268.6039999999998,0.5
2017-09-23,LOS ANGELES,,0.5,0.5,36 inch bins,0,5,3,0,1268.6039999999998,0.5
2017-09-30,LOS ANGELES,,250.0,250.0,36 inch bins,0,5,3,0,1268.6039999999998,250.0
2017-09-30,LOS ANGELES,,0.5,0.5,36 inch bins,0,5,3,0,1268.6039999999998,0.5
2017-08-19,LOS ANGELES,,0.3,0.3,24 inch bins,0,2,1,0,845.7359999999999,0.3
2017-08-26,LOS ANGELES,,0.3,0.3,24 inch bins,0,2,1,0,845.7359999999999,0.3
2017-09-02,LOS ANGELES,,0.3,0.3,24 inch bins,0,2,1,0,845.7359999999999,0.3
2017-09-09,LOS ANGELES,,0.3,0.3,24 inch bins,0,2,1,0,845.7359999999999,0.3
2017-09-09,LOS ANGELES,,0.3,0.3,36 inch bins,0,2,1,0,1268.6039999999998,0.3
2017-09-16,LOS ANGELES,,0.3,0.3,36 inch bins,0,2,1,0,1268.6039999999998,0.3
2017-09-23,LOS ANGELES,,0.3,0.3,36 inch bins,0,2,1,0,1268.6039999999998,0.3
2017-09-30,LOS ANGELES,,0.3,0.3,36 inch bins,0,2,1,0,1268.6039999999998,0.3
2017-09-30,LOS ANGELES,,250.0,250.0,36 inch bins,0,2,1,0,1268.6039999999998,250.0
2016-09-24,LOS ANGELES,,0.24,0.24,24 inch bins,0,3,1,0,845.7359999999999,0.24
2016-10-01,LOS ANGELES,,0.24,0.24,24 inch bins,0,3,1,0,845.7359999999999,0.24
2016-10-08,LOS ANGELES,,0.24,0.24,24 inch bins,0,3,1,0,845.7359999999999,0.24
2016-10-15,LOS ANGELES,,0.24,0.24,24 inch bins,0,3,1,0,845.7359999999999,0.24
2016-10-22,LOS ANGELES,,0.24,0.24,24 inch bins,0,3,1,0,845.7359999999999,0.24
2016-10-29,LOS ANGELES,,0.24,0.24,24 inch bins,0,3,1,0,845.7359999999999,0.24
2017-09-30,LOS ANGELES,,250.0,250.0,36 inch bins,0,3,1,0,1268.6039999999998,250.0
2017-09-16,LOS ANGELES,,30.0,30.0,35 lb cartons,0,10,0,0,1233.365,30.0
2017-09-23,LOS ANGELES,,30.0,30.0,35 lb cartons,0,10,0,0,1233.365,30.0
2017-09-30,LOS ANGELES,,30.0,30.0,35 lb cartons,0,10,0,0,1233.365,30.0
2017-09-30,LOS ANGELES,,0.5,0.85,36 inch bins,0,0,0,0,1268.6039999999998,0.675
2017-09-16,LOS ANGELES,,24.5,24.5,35 lb cartons,0,7,0,0,1233.365,24.5
2017-09-16,LOS ANGELES,,24.5,24.5,35 lb cartons,0,7,3,0,1233.365,24.5
2017-09-23,LOS ANGELES,,24.5,24.5,35 lb cartons,0,7,3,0,1233.365,24.5
2017-09-23,LOS ANGELES,,24.5,24.5,35 lb cartons,0,7,0,0,1233.365,24.5
2017-09-30,LOS ANGELES,,24.5,24.5,35 lb cartons,0,7,0,0,1233.365,24.5
2017-09-30,LOS ANGELES,,24.5,24.5,35 lb cartons,0,7,3,0,1233.365,24.5
2016-09-24,NEW YORK,,150.0,170.0,36 inch bins,0,4,0,5,1268.6039999999998,160.0
2016-09-24,NEW YORK,,150.0,170.0,36 inch bins,0,4,0,5,1268.6039999999998,160.0
2016-09-24,NEW YORK,,130.0,150.0,36 inch bins,0,4,0,8,1268.6039999999998,140.0
2016-09-24,NEW YORK,,130.0,150.0,36 inch bins,0,4,0,8,1268.6039999999998,140.0
2016-09-24,NEW YORK,,120.0,140.0,36 inch bins,0,4,0,8,1268.6039999999998,130.0
2016-09-24,NEW YORK,,150.0,170.0,36 inch bins,0,4,0,9,1268.6039999999998,160.0
